ID_281,ID_281,cobalt-precorrin 3 dehydrogenase,Cobalt-factor III + M-elecacceptred-c_c0=>Cobalt-precorrin 3 + Acceptor,CD630_34220,Sirohydrochlorin cobaltochelatase,Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3) @ Sirohydrochlorin ferrochelatase activity of CbiK (EC 4.99.1.4)
ID_704,ID_704,Isochorismate pyruvate-hydrolase,Isochorismate + H2O=>M-23dh23dhvz-c_c0 + Pyruvate,CD630_36320 or CD630_14010,putative isochorismatase,Nicotinamidase (EC 3.5.1.19)
ID_426,ID_426,cobalt-precorrin-7 (C15)-methyltransferase [decarboxylating],S-Adenosyl-L-methionine + Cobalt-precorrin 6B=>S-Adenosyl-homocysteine + Cobalt-precorrin 7 + CO2,CD630_34270,Cobalt-precorrin-6Y C(15)-methyltransferase,Cobalt-precorrin-6B C15-methyltransferase
ID_245,ID_245,"ATP:cob(I)yrinate a,c-diamide cobeta-adenosyltransferase",ATP + Cob(I)yrinate diamide + H+=>M-acbda-c_c0 + Triphosphate,CD630_19190,Ethanolamine corrinoid cobalamin adenosyltransferase,"ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17) @ ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17), ethanolamine utilization"
ID_552,ID_552,adenosyl-cobyrate:(R)-1-amino-2-propanol O-2-phosphate ligase,(R)-1-Aminopropan-2-yl phosphate + Adenosylcobyric acid + ATP=>Adenosyl cobinamide phosphate + ADP + Phosphate,CD630_34330,"Cobalamin biosynthesis protein CbiB, CobD/CbiB family",Adenosylcobinamide-phosphate synthase (EC 6.3.1.10)
ID_572,ID_572,S-adenosyl-L-methionine:precorrin-7 C15-methyltransferase,S-Adenosyl-L-methionine + Cobalt-precorrin 7=>cobalt-precorrin-8x + S-Adenosyl-homocysteine,CD630_34280,Cobalt-precorrin-6Y C(5)-methyltransferase (Cobalt-precorrin-6 methyltransferase) (Cobalt-precorrin-6Y methylase),Cobalt-precorrin-7 (C5)-methyltransferase (EC 2.1.1.289)
ID_138,ID_138,porphobilinogen ammonia-lyase,H2O + Porphobilinogen=>Hydroxymethylbilane + NH3,CD630_34210,Porphobilinogen deaminase (PBG) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase),Porphobilinogen deaminase (EC 2.5.1.61)
ID_5401,ID_5401,5-aminolevulinate hydro-lyase,5-Aminolevulinate=>H2O + Porphobilinogen,CD630_34190,Delta-aminolevulinic acid dehydratase (porphobilinogen synthase),Porphobilinogen synthase (EC 4.2.1.24)
ID_618,ID_618,adenosyl-cobyrate synthase,M-acbda-c_c0 + ATP + L-Glutamine + H2O=>Adenosylcobyric acid + ADP + L-Glutamate + Phosphate,CD630_34350,Cobyric acid synthase CobQ,Cobyric acid synthase (EC 6.3.5.10)
ID_364,ID_364,Precorrin-8X methylmutase,cobalt-precorrin-8x=>Cobyrinate,CD630_34300,Cobalt-precorrin-8X methylmutase (Cobalt-precorrin isomerase) (HBA synthase),Cobalt-precorrin-8 methylmutase (EC 5.4.99.60)
ID_487,ID_487,cobalt-precorrin-4 methyltransferase,S-Adenosyl-L-methionine + Cobalt-precorrin 4=>Cobalt-precorrin 5A + S-Adenosyl-homocysteine,CD630_34260,Cobalt-precorrin-4 C(11)-methyltransferase (Cobalt-precorrin-3 methylase),Cobalt-precorrin-4 C(11)-methyltransferase (EC 2.1.1.271)
ID_67,ID_67,S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase,S-Adenosyl-L-methionine + UroporphyrinogenIII=>S-Adenosyl-homocysteine + Precorrin 1,CD630_34180 or CD630_34200,Bifunctional uroporphyrinogen-III methyltransferase/uroporphyrinogen-III synthase,Uroporphyrinogen-III methyltransferase (EC 2.1.1.107) / Uroporphyrinogen-III synthase (EC 4.2.1.75)
ID_190,ID_190,S-adenosyl-L-methionine:precorrin-3B C17-methyltransferase,S-Adenosyl-L-methionine + Cobalt-precorrin 3=>S-Adenosyl-homocysteine + Cobalt-precorrin 4,CD630_34240,Cobalt-precorrin-3B C(17)-methyltransferase (Cobalt-precorrin-3 methyltransferase) (Cobalt-precorrin-3 methylase),Cobalt-precorrin-3 C(17)-methyltransferase (EC 2.1.1.272)
ID_670,ID_670,cobyrinate:L-glutamine amido-ligase (ADP-forming),ATP + Cobyrinate + L-Glutamine + H2O=>ADP + Cob(II)yrinate diamide + L-Glutamate + Phosphate,CD630_34340,"Cobyrinic acid A,C-diamide synthase","Cobyrinic acid a,c-diamide synthetase (EC 6.3.5.11)"
ID_484,ID_484,sirohydrochlorin cobalt-lyase,Co2+ + Sirohydrochlorin=>Cobalt-precorrin 2 + H+,CD630_34220,Sirohydrochlorin cobaltochelatase,Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3) @ Sirohydrochlorin ferrochelatase activity of CbiK (EC 4.99.1.4)
ID_554,ID_554,pyridoxal kinase,ATP + PM=>ADP + Pyridoxamine phosphate,CD630_13530,putative phosphomethylpyrimidine kinase,Pyridoxal kinase (EC 2.7.1.35)
ID_698,ID_698,pyridoxal kinase,ATP + Pyridoxal=>ADP + Pyridoxal phosphate,CD630_13530,putative phosphomethylpyrimidine kinase,Pyridoxal kinase (EC 2.7.1.35)
Trans_ura,Trans_ura,uracil transport,H+ [e0] + Uracil [e0]=>H+ + Uracil,CD630_25940 or CD630_31800,putative purine permease,Xanthine-uracil permease
Trans_h3,Trans_h3,sodium ion:proton antiporter,H+ + Na+ [e0]=>H+ [e0] + Na+,CD630_04490 or CD630_16550 or CD630_27340 or CD630_21020 or CD630_26691,putative Na(+)/H(+) antiporter,FIG00515794: hypothetical protein
Trans_glcn,Trans_glcn,gluconate permease,GLCN + H+ [e0]=>GLCN + H+,CD630_28120 or CD630_17370,putative divalent ion symporter,D-glycerate transporter (predicted)
Trans_pi,Trans_pi,sodium-dependent phosphate transporter,Na+ [e0] + Phosphate [e0]=>Na+ + Phosphate,CD630_32860 or CD630_17290,putative sodium:phosphate symporter,Sodium-dependent phosphate transporter
Trans_h2,Trans_h2,sodium:H+ symporter,H+ [e0] + Na+ [e0]=>H+ + Na+,CD630_35750 or CD630_22390 or CD630_22020 or CD630_06820 or CD630_06570 or CD630_36160,"putative Na+/solute symporter, SSS family",Predicted sialic acid transporter
Trans_k2,Trans_k2,potassium ion uptake,H+ [e0] + K+ [e0]=>H+ + K+,CD630_06960,"putative cation transport protein, Trk family","KtrAB potassium uptake system, integral membrane component KtrB"
Trans_4abg,Trans_4abg,aminobenzoyl-glutamate transport,M-4abg-e_e0 + H+ [e0]=>M-4abg-c_c0 + H+,CD630_28350 or CD630_31000,"putative C4-dicarboxylate anaerobic carrier,DcuC family",Arginine/ornithine antiporter ArcD
Trans_alaL,Trans_alaL,sodium ion:alanine symporter,L-Alanine [e0] + Na+ [e0]=>L-Alanine + Na+,CD630_16960 or CD630_22760 or CD630_24220,Sodium:alanine symporter,Sodium:alanine symporter family protein
Trans_gluL2,Trans_gluL2,glutamate:sodium cotransport,L-Glutamate [e0] + Na+ [e0]=>L-Glutamate + Na+,CD630_17460 or CD630_25410,Sodium:glutamate/aspartate symporter family,Putative transmembrane symporter
Trans_aspL,Trans_aspL,proton/sodium ion:glutamate/aspartate symporter,L-Aspartate [e0] + Na+ [e0]=>L-Aspartate + Na+,CD630_25410,Sodium:glutamate/aspartate symporter family,Putative transmembrane symporter
FAS2_1_2,FAS2_1_2,R_FAS2_1_2,M-acacacp-c_c0 + NADPH=>M-3hydroxybutacp-c_c0 + NADP,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS1_1_1,FAS1_1_1,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,M-3hydroxybutacp-c_c0=>But-2-enoyl-[acyl-carrier protein] + H2O,CD630_01280,(3R)-hydroxymyristoyl-[acyl-carrier-protein,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)"
FAS1_1_2,FAS1_1_2,butyryl-[acp]:NAD+ trans-2-oxidoreductase,But-2-enoyl-[acyl-carrier protein] + H+ + NADPH=>Butyryl-ACP + NADP,CD630_11800,Enoyl-(Acyl-carrier-protein) reductase II,Enoyl-[acyl-carrier-protein] reductase
FAS2_2_1,FAS2_2_1,R_FAS2_2_1,Butyryl-ACP + H+ + M-malacp-c_c0=>M-3oxohexacp-c_c0 + CO2 + M-hacp-c_c0,CD630_11790 and CD630_11840,3-oxoacyl-[acyl-carrier-protein,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)"
FAS2_2_2,FAS2_2_2,R_FAS2_2_2,M-3oxohexacp-c_c0 + H+ + NADPH=>M-3hydroxyhexacp-c_c0 + NADP,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS1_2_1,FAS1_2_1,R_FAS1_2_1,M-3hydroxyhexacp-c_c0=>M-thex2enacp-c_c0 + H2O,CD630_01280,(3R)-hydroxymyristoyl-[acyl-carrier-protein,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)"
FAS1_2_2_1,FAS1_2_2_1,R_FAS1_2_2_1,H+ + NADPH + M-thex2enacp-c_c0=>Hexanoyl-ACP + NADP,CD630_11800,Enoyl-(Acyl-carrier-protein) reductase II,Enoyl-[acyl-carrier-protein] reductase
FAS2_3_1,FAS2_3_1,R_FAS2_3_1,H+ + Hexanoyl-ACP + M-malacp-c_c0=>M-3oxooctacp-c_c0 + CO2 + M-hacp-c_c0,CD630_11790 and CD630_11840,3-oxoacyl-[acyl-carrier-protein,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)"
FAS2_3_2,FAS2_3_2,R_FAS2_3_2,M-3oxooctacp-c_c0 + H+ + NADPH=>M-3hydroxyoctacp-c_c0 + NADP,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS1_3_1,FAS1_3_1,R_FAS1_3_1,M-3hydroxyoctacp-c_c0=>M-toct2enacp-c_c0 + H2O,CD630_01280,(3R)-hydroxymyristoyl-[acyl-carrier-protein,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)"
FAS1_3_2_1,FAS1_3_2_1,R_FAS1_3_2_1,H+ + NADPH + M-toct2enacp-c_c0=>NADP + Octanoyl-ACP,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS2_4_1,FAS2_4_1,R_FAS2_4_1,H+ + M-malacp-c_c0 + Octanoyl-ACP=>M-3oxodecacp-c_c0 + CO2 + M-hacp-c_c0,CD630_11790 and CD630_11840,3-oxoacyl-[acyl-carrier-protein,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)"
FAS2_4_2,FAS2_4_2,R_FAS2_4_2,M-3oxodecacp-c_c0 + H+ + NADPH=>M-3hydroxydecacp-c_c0 + NADP,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS1_4_1,FAS1_4_1,R_FAS1_4_1,M-3hydroxydecacp-c_c0=>M-2dec2enacp-c_c0 + H2O,CD630_01280,(3R)-hydroxymyristoyl-[acyl-carrier-protein,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)"
FAS1_4_2_1,FAS1_4_2_1,R_FAS1_4_2_1,M-2dec2enacp-c_c0 + H+ + NADPH=>Decanoyl-ACP + NADP,CD630_11800,Enoyl-(Acyl-carrier-protein) reductase II,Enoyl-[acyl-carrier-protein] reductase
FAS2_5_1,FAS2_5_1,R_FAS2_5_1,Decanoyl-ACP + H+ + M-malacp-c_c0=>M-3oxododecacp-c_c0 + CO2 + M-hacp-c_c0,CD630_11790 and CD630_11840,3-oxoacyl-[acyl-carrier-protein,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)"
FAS2_5_2,FAS2_5_2,R_FAS2_5_2,M-3oxododecacp-c_c0 + H+ + NADPH=>M-3hydroxydodecacp-c_c0 + NADP,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS1_5_1,FAS1_5_1,R_FAS1_5_1,M-3hydroxydodecacp-c_c0=>M-2dodec2enacp-c_c0 + H2O,CD630_01280,(3R)-hydroxymyristoyl-[acyl-carrier-protein,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)"
FAS1_5_2_1,FAS1_5_2_1,R_FAS1_5_2_1,M-2dodec2enacp-c_c0 + H+ + NADPH=>Dodecanoyl-ACP + NADP,CD630_11800,Enoyl-(Acyl-carrier-protein) reductase II,Enoyl-[acyl-carrier-protein] reductase
FAS2_6_1,FAS2_6_1,R_FAS2_6_1,Dodecanoyl-ACP + H+ + M-malacp-c_c0=>M-3oxomyristacp-c_c0 + CO2 + M-hacp-c_c0,CD630_11790 and CD630_11840,3-oxoacyl-[acyl-carrier-protein,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)"
FAS2_6_2,FAS2_6_2,R_FAS2_6_2,M-3oxomyristacp-c_c0 + H+ + NADPH=>M-3hydroxymyristacp-c_c0 + NADP,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS1_6_1,FAS1_6_1,R_FAS1_6_1,M-3hydroxymyristacp-c_c0=>M-ttetdec2enoylacp-c_c0 + H2O,CD630_01280,(3R)-hydroxymyristoyl-[acyl-carrier-protein,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)"
FAS1_6_2,FAS1_6_2,R_FAS1_6_2,H+ + NADPH + M-ttetdec2enoylacp-c_c0=>M-myrstacp-c_c0 + NADP,CD630_11800,Enoyl-(Acyl-carrier-protein) reductase II,Enoyl-[acyl-carrier-protein] reductase
FAS2_7_1,FAS2_7_1,R_FAS2_7_1,H+ + M-malacp-c_c0 + M-myrstacp-c_c0=>M-3oxopalmacp-c_c0 + CO2 + M-hacp-c_c0,CD630_11790 and CD630_11840,3-oxoacyl-[acyl-carrier-protein,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)"
FAS2_7_2,FAS2_7_2,R_FAS2_7_2,M-3oxopalmacp-c_c0 + H+ + NADPH=>M-3hydroxypalmacp-c_c0 + NADP,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
ID_9,ID_9,glycerol dehydrogenase (NAD+),M-glyo-c_c0 + NAD=>D-Glyceraldehyde + H+ + NADH,CD630_03340 or CD630_29660 or CD630_30060,Aldehyde-alcohol dehydrogenase,Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)
ID_298,ID_298,glycerol dehydrogenase (NADP+),M-glyo-c_c0 + NADP=>D-Glyceraldehyde + H+ + NADPH,CD630_03340 or CD630_29660 or CD630_30060,Aldehyde-alcohol dehydrogenase,Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)
ID_564,ID_564,glycerol kinase,ATP + M-glyo-c_c0=>ADP + Glycerol-3-phosphate,CD630_07410 or CD630_13820,Glycerol kinase 1 (ATP:glycerol 3-phosphotransferase 1) (Glycerokinase 1) (GK 1),Glycerol kinase (EC 2.7.1.30)
ID_10211,ID_10211,R_ID_10211,"1-hexadecanoyl-sn-glycerol 3-phosphate + Palmitoyl-CoA=>1,2-dihexadecanoyl-sn-glycerol 3-phosphate + CoA",CD630_18170 or CD630_17230,putative acyltransferase,Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
ID_10212,ID_10212,R_ID_10212,"1-tetradecanoyl-sn-glycerol 3-phosphate + Myristoyl-CoA=>1,2-ditetradecanoyl-sn-glycerol 3-phosphate + CoA",CD630_18170 or CD630_17230,putative acyltransferase,Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
ID_10213,ID_10213,R_ID_10213,"strcoa + 1-octadecanoyl-sn-glycerol 3-phosphate=>1,2-dioctadecanoyl-sn-glycerol 3-phosphate + CoA",CD630_18170 or CD630_17230,putative acyltransferase,Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
ID_1021311,ID_1021311,R_ID_1021311,"1,2-dihexadecanoyl-sn-glycerol 3-phosphate + ADP=>1,2-Diacyl-sn-glycerol dihexadecanoyl + ATP",CD630_24390,putative diacylglycerol kinase,Diacylglycerol kinase (EC 2.7.1.107)
ID_1021312,ID_1021312,R_ID_1021312,"1,2-ditetradecanoyl-sn-glycerol 3-phosphate + ADP=>1,2-Diacyl-sn-glycerol ditetradecanoyl + ATP",CD630_24390,putative diacylglycerol kinase,Diacylglycerol kinase (EC 2.7.1.107)
ID_1021313,ID_1021313,R_ID_1021313,"1,2-dioctadecanoyl-sn-glycerol 3-phosphate + ADP=>1,2-Diacyl-sn-glycerol dioctadecanoyl + ATP",CD630_24390,putative diacylglycerol kinase,Diacylglycerol kinase (EC 2.7.1.107)
ID_429_1,ID_429_1,R_ID_429_1,"1,2-Diacyl-sn-glycerol dihexadecanoyl + UDP-glucose=>Monoglucosyl-1,2 dipalmitoylglycerol + UDP",CD630_00190 or CD630_13440,putative cell wall biosynthesis protein,hypothetical protein
ID_429_2,ID_429_2,R_ID_429_2,"1,2-Diacyl-sn-glycerol ditetradecanoyl + UDP-glucose=>Monoglucosyl-1,2 dimyristoylglycerol + UDP",CD630_00190 or CD630_13440,putative cell wall biosynthesis protein,hypothetical protein
ID_429_3,ID_429_3,R_ID_429_3,"1,2-Diacyl-sn-glycerol dioctadecanoyl + UDP-glucose=>Monoglucosyl-1,2 distearoylglycerol + UDP",CD630_00190 or CD630_13440,putative cell wall biosynthesis protein,hypothetical protein
ID_86_1,ID_86_1,R_ID_86_1,"Monoglucosyl-1,2 dipalmitoylglycerol + UDP-glucose=>Diglucosyl-1,2 dipalmitoylglycerol + UDP",CD630_00190 or CD630_13440,putative cell wall biosynthesis protein,hypothetical protein
ID_86_2,ID_86_2,R_ID_86_2,"Monoglucosyl-1,2 dimyristoylglycerol + UDP-glucose=>Diglucosyl-1,2 dimyristoylglycerol + UDP",CD630_00190 or CD630_13440,putative cell wall biosynthesis protein,hypothetical protein
ID_86_3,ID_86_3,R_ID_86_3,"Monoglucosyl-1,2 distearoylglycerol + UDP-glucose=>Diglucosyl-1,2 distearoylglycerol + UDP",CD630_00190 or CD630_13440,putative cell wall biosynthesis protein,hypothetical protein
ID_477,ID_477,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase",Ala-Ala + ATP + M-udpamagdap-c_c0=>ADP + Phosphate + M-udpamagdapaa-c_c0,CD630_26550,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (UDP-MurNAc-pentapeptide synthetase) (D-alanyl-D-alanine-adding enzyme),UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)
ID_109,ID_109,glycerol-3-phosphate dehydrogenase (NAD+),Glycerone-phosphate + H+ + NADH=>Glycerol-3-phosphate + NAD,CD630_26300,Glycerol-3-phosphate dehydrogenase (NAD(P)+) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),Glycerol-3-phosphate dehydrogenase
ID_56,ID_56,glycerol-3-phosphate dehydrogenase (NADP+),Glycerone-phosphate + H+ + NADPH=>Glycerol-3-phosphate + NADP,CD630_26300,Glycerol-3-phosphate dehydrogenase (NAD(P)+) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),Glycerol-3-phosphate dehydrogenase
ID_340,ID_340,ethanolamine ammonia-lyase,Aminoethanol=>Acetaldehyde + NH3,CD630_19130 and CD630_19140,Ethanolamine ammonia lyase small subunit,Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)
ID_546_1,ID_546_1,R_ID_546_1,"1,2-dihexadecanoyl-sn-glycerol 3-phosphate + CTP=>CDP-1,2-dihexadecanoylglycerol + PPi",CD630_21350,Phosphatidate cytidylyltransferase CdsA,Phosphatidate cytidylyltransferase (EC 2.7.7.41)
ID_546_2,ID_546_2,R_ID_546_2,"1,2-ditetradecanoyl-sn-glycerol 3-phosphate + CTP=>CDP-1,2-ditetradecanoylglycerol + PPi",CD630_21350,Phosphatidate cytidylyltransferase CdsA,Phosphatidate cytidylyltransferase (EC 2.7.7.41)
ID_546_3,ID_546_3,R_ID_546_3,"1,2-Diacyl-sn-glycerol dioctadecanoyl + CTP=>CDP-1,2-dioctadecanoylglycerol + PPi",CD630_21350,Phosphatidate cytidylyltransferase CdsA,Phosphatidate cytidylyltransferase (EC 2.7.7.41)
ID_588_1,ID_588_1,R_ID_588_1,"CDP-1,2-dihexadecanoylglycerol + Glycerol-3-phosphate=>CMP + Phosphatidylglycerophosphate dihexadecanoyl",CD630_13270,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)
ID_588_2,ID_588_2,R_ID_588_2,"CDP-1,2-ditetradecanoylglycerol + Glycerol-3-phosphate=>CMP + Phosphatidylglycerophosphate ditetradecanoyl",CD630_13270,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)
ID_588_3,ID_588_3,R_ID_588_3,"CDP-1,2-dioctadecanoylglycerol + Glycerol-3-phosphate=>CMP + Phosphatidylglycerophosphate dioctadecanoyl",CD630_13270,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)
ID_232_1,ID_232_1,R_ID_232_1,Phosphatidylglycerol dihexadecanoyl=>M-glyo-c_c0 + M-palmcdlpn-c_c0,CD630_01920 or CD630_34040,Cardiolipin synthetase (Cardiolipin synthase) (CL synthase),Cardiolipin synthase (EC 2.7.8.-) bacterial type ClsA
ID_232_2,ID_232_2,R_ID_232_2,Phosphatidylglycerol ditetradecanoyl=>M-glyo-c_c0 + M-mycdlpn-c_c0,CD630_01920 or CD630_34040,Cardiolipin synthetase (Cardiolipin synthase) (CL synthase),Cardiolipin synthase (EC 2.7.8.-) bacterial type ClsA
ID_232_3,ID_232_3,R_ID_232_3,Phosphatidylglycerol dioctadecanoyl=>M-glyo-c_c0 + M-strcdlpn-c_c0,CD630_01920 or CD630_34040,Cardiolipin synthetase (Cardiolipin synthase) (CL synthase),Cardiolipin synthase (EC 2.7.8.-) bacterial type ClsA
ID_78_1,ID_78_1,R_ID_78_1,Glycerol-3-phosphate + Palmitoyl-CoA=>1-hexadecanoyl-sn-glycerol 3-phosphate + CoA,CD630_11780,Fatty acid/phospholipid synthesis protein PlsX,Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)
ID_78_2,ID_78_2,R_ID_78_2,Glycerol-3-phosphate + Myristoyl-CoA=>1-tetradecanoyl-sn-glycerol 3-phosphate + CoA,CD630_11780,Fatty acid/phospholipid synthesis protein PlsX,Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)
ID_78_3,ID_78_3,R_ID_78_3,Glycerol-3-phosphate + strcoa=>1-octadecanoyl-sn-glycerol 3-phosphate + CoA,CD630_11780,Fatty acid/phospholipid synthesis protein PlsX,Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)
SELprotein,SELprotein,Incorporation of Selenium in selenoproteins,L-Selenocysteinyl-tRNA(Sec)=>Selenoprotein,CD630_24930,Selenocysteinyl-tRNA-specific translation factor,Selenocysteine-specific translation elongation factor
SELCYSS,SELCYSS,selenocysteine synthase,L-Seryl-tRNA(Sec) + Selenophosphate=>H+ + Phosphate + L-Selenocysteinyl-tRNA(Sec),CD630_24950 or CD630_36420,L-seryl-tRNA(Sec) selenium transferase (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase ),L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)
SELNPS,SELNPS,Selenophosphate synthase,ATP + H2O + Selenide=>AMP + Phosphate + Selenophosphate,CD630_24960,"Selenide, water dikinase (Selenophosphate synthetase) (Selenium donor protein)","Selenide,water dikinase (EC 2.7.9.3) @ selenocysteine-containing"
SELR,SELR,selenate reductase,Menaquinol + Selenate=>mql7 + Selenite + H2O,CD630_20990,"Xanthine dehydrogenase subunit XdhD,molybdopterin-binding",Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)
PPAKr,PPAKr,Propionate kinase,Propionyl phosphate + ADP=>Propionate + ATP,CD630_01130 or CD630_23790 or CD630_011301,Butyrate kinase (Branched-chain carboxylic acid kinase) (BK 2),Branched-chain acyl kinase (EC 2.7.2.-)
PTA2,PTA2,Phosphate acetyltransferase,Phosphate + Propionyl-CoA=>CoA + Propionyl phosphate,CD630_01120 or CD630_07150 or CD630_24250,Phosphate butyryltransferase (Phosphotransbutyrylase),Branched-chain phosphotransacylase (EC 2.3.1.- )
ICCoA-DHG-EB,ICCoA-DHG-EB,2-isocaprenoyl-CoA dehydrogenase (electron-bifurcating),Oxidizedferredoxin + M-isocaprecoa-c_c0 + NADH=>Reducedferredoxin + M-isocapcoa-c_c0 + NAD,CD630_03990,"Acyl-CoA dehydrogenase, short-chain specific","Electron-bifurcating caffeyl-CoA reductase-Etf complex, caffeyl-CoA reductase subunit"
RNF-Complex,RNF-Complex,RNF Complex (PMF-generating),Reducedferredoxin + H+ + NAD=>Oxidizedferredoxin + NADH + M-pmf-c_c0,CD630_11370 and CD630_11380 and CD630_11390 and CD630_11400 and CD630_11410 and CD630_11420,Electron transport complex protein,Electron transport complex protein RnfB
CPLX-8556,CPLX-8556,3-methyl-2-oxobutanoate dehydrogenase (ferredoxin),M-2oiv-c_c0 + CoA + Oxidizedferredoxin=>CO2 + Reducedferredoxin + H+ + M-isobutcoa-c_c0,CD630_03990,"Acyl-CoA dehydrogenase, short-chain specific","Electron-bifurcating caffeyl-CoA reductase-Etf complex, caffeyl-CoA reductase subunit"
BUK,BUK,Butyrate kinase,ADP + Butanoylphosphate=>Butyrate + ATP,CD630_01130 or CD630_23790 or CD630_011301,Butyrate kinase (Branched-chain carboxylic acid kinase) (BK 2),Branched-chain acyl kinase (EC 2.7.2.-)
BUTt,BUTt,Butyrate transport,Butyrate=>Butyrate + M-pmf-c_c0,CD630_01120 or CD630_07150 or CD630_24250,Phosphate butyryltransferase (Phosphotransbutyrylase),Branched-chain phosphotransacylase (EC 2.3.1.- )
ADH_ButCoA,ADH_ButCoA,Alcohol dehydrogenase Butyryl-Coa:Butanal,M-butcoa-c_c0 + H+ + NADH=>Butanal + CoA + NAD,CD630_03340 or CD630_29660,Aldehyde-alcohol dehydrogenase,Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)
